timestamp,host_ip,host_mac,deviceId,port,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_mbps,tx_mbps,rx_pps,tx_pps
2026-02-27T20:42:27.844262,,00:00:00:00:00:22,of:0000000000000007,3,16880,924278,176,6705,0.0,0.001,0.0,0.67
2026-02-27T20:42:27.844262,,00:00:00:00:00:21,of:0000000000000006,8,16880,924278,176,6705,0.0,0.001,0.0,0.6
2026-02-27T20:42:27.844262,,00:00:00:00:00:07,of:0000000000000002,8,16782,924266,175,6706,0.0,0.001,0.0,0.67
2026-02-27T20:42:27.844262,,00:00:00:00:00:23,of:0000000000000007,4,16880,924298,176,6705,0.0,0.001,0.0,0.67
2026-02-27T20:42:27.844262,,00:00:00:00:00:09,of:0000000000000003,3,16782,924408,175,6706,0.0,0.001,0.0,0.6
2026-02-27T20:42:27.844262,,00:00:00:00:00:06,of:0000000000000002,7,16942,924196,177,6705,0.0,0.001,0.0,0.67
2026-02-27T20:42:27.844262,,00:00:00:00:00:05,of:0000000000000002,6,17522,924756,183,6711,0.0,0.001,0.0,0.67
2026-02-27T20:42:27.844262,,00:00:00:00:00:1C,of:0000000000000006,3,16880,924298,176,6705,0.0,0.001,0.0,0.6
2026-02-27T20:42:27.844262,,00:00:00:00:00:03,of:0000000000000002,4,16782,924216,175,6705,0.0,0.001,0.0,0.67
2026-02-27T20:42:27.844262,,00:00:00:00:00:04,of:0000000000000002,5,17272,924796,180,6711,0.0,0.001,0.0,0.67
2026-02-27T20:42:27.844262,,00:00:00:00:00:1D,of:0000000000000006,4,16880,924278,176,6705,0.0,0.001,0.0,0.6
2026-02-27T20:42:27.844262,,00:00:00:00:00:18,of:0000000000000005,5,16880,924000,176,6703,0.0,0.001,0.0,0.67
2026-02-27T20:42:27.844262,,00:00:00:00:00:01,of:0000000000000001,4,17040,921162,178,6673,0.0,0.001,0.0,0.67
2026-02-27T20:42:27.844262,,00:00:00:00:00:1A,of:0000000000000005,7,16978,924168,177,6705,0.0,0.001,0.0,0.67
2026-02-27T20:42:27.844262,,00:00:00:00:00:20,of:0000000000000006,7,17040,924368,178,6706,0.0,0.001,0.0,0.6
2026-02-27T20:42:27.844262,,00:00:00:00:00:17,of:0000000000000005,4,16880,924000,176,6703,0.0,0.001,0.0,0.67
2026-02-27T20:42:27.844262,,00:00:00:00:00:1B,of:0000000000000005,8,16880,924000,176,6703,0.0,0.001,0.0,0.67
2026-02-27T20:42:27.844262,,00:00:00:00:00:16,of:0000000000000005,3,17040,924070,178,6704,0.0,0.001,0.0,0.67
2026-02-27T20:42:27.844262,,00:00:00:00:00:02,of:0000000000000002,3,16942,924588,177,6709,0.0,0.001,0.0,0.67
2026-02-27T20:42:27.844262,,00:00:00:00:00:15,of:0000000000000004,8,16880,924298,176,6705,0.0,0.001,0.0,0.6
2026-02-27T20:42:27.844262,,00:00:00:00:00:0B,of:0000000000000003,5,17040,924396,178,6706,0.0,0.001,0.0,0.6
2026-02-27T20:42:27.844262,,00:00:00:00:00:13,of:0000000000000004,6,16880,924278,176,6705,0.0,0.001,0.0,0.6
2026-02-27T20:42:27.844262,,00:00:00:00:00:1F,of:0000000000000006,6,16880,924278,176,6705,0.0,0.001,0.0,0.6
2026-02-27T20:42:27.844262,,00:00:00:00:00:14,of:0000000000000004,7,16880,924278,176,6705,0.0,0.001,0.0,0.6
2026-02-27T20:42:27.844262,,00:00:00:00:00:28,of:0000000000000007,9,16880,924020,176,6703,0.0,0.001,0.0,0.67
2026-02-27T20:42:27.844262,,00:00:00:00:00:19,of:0000000000000005,6,16880,924020,176,6703,0.0,0.001,0.0,0.67
2026-02-27T20:42:27.844262,,00:00:00:00:00:0A,of:0000000000000003,4,17130,924278,179,6705,0.0,0.001,0.0,0.6
2026-02-27T20:42:27.844262,,00:00:00:00:00:1E,of:0000000000000006,5,17130,924278,179,6705,0.0,0.001,0.0,0.6
2026-02-27T20:42:27.844262,,00:00:00:00:00:0F,of:0000000000000003,9,17138,924494,179,6707,0.0,0.001,0.0,0.6
2026-02-27T20:42:27.844262,,00:00:00:00:00:10,of:0000000000000004,3,16880,924278,176,6705,0.0,0.001,0.0,0.6
2026-02-27T20:42:27.844262,,00:00:00:00:00:11,of:0000000000000004,4,17130,924298,179,6705,0.0,0.001,0.0,0.6
2026-02-27T20:42:27.844262,,00:00:00:00:00:27,of:0000000000000007,8,16880,924070,176,6704,0.0,0.001,0.0,0.67
2026-02-27T20:42:27.844262,,00:00:00:00:00:0E,of:0000000000000003,8,17040,924376,178,6706,0.0,0.001,0.0,0.6
2026-02-27T20:42:27.844262,,00:00:00:00:00:26,of:0000000000000007,7,16880,924278,176,6705,0.0,0.001,0.0,0.67
2026-02-27T20:42:27.844262,,00:00:00:00:00:12,of:0000000000000004,5,16880,924278,176,6705,0.0,0.001,0.0,0.6
2026-02-27T20:42:27.844262,,00:00:00:00:00:0D,of:0000000000000003,7,16880,924446,176,6707,0.0,0.001,0.0,0.6
2026-02-27T20:42:27.844262,,00:00:00:00:00:0C,of:0000000000000003,6,16880,924466,176,6707,0.0,0.001,0.0,0.6
2026-02-27T20:42:27.844262,,00:00:00:00:00:24,of:0000000000000007,5,16880,924278,176,6705,0.0,0.001,0.0,0.67
2026-02-27T20:42:27.844262,,00:00:00:00:00:25,of:0000000000000007,6,16880,924278,176,6705,0.0,0.001,0.0,0.67
2026-02-27T20:42:27.844262,,00:00:00:00:00:08,of:0000000000000002,9,16782,924216,175,6705,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:22,of:0000000000000007,3,16880,927058,176,6725,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:21,of:0000000000000006,8,16880,927058,176,6725,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:07,of:0000000000000002,8,16782,927046,175,6726,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:23,of:0000000000000007,4,16880,927078,176,6725,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:09,of:0000000000000003,3,16782,927188,175,6726,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:06,of:0000000000000002,7,16942,926976,177,6725,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:05,of:0000000000000002,6,17522,927536,183,6731,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:1C,of:0000000000000006,3,16880,927078,176,6725,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:03,of:0000000000000002,4,16782,926996,175,6725,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:04,of:0000000000000002,5,17272,927576,180,6731,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:1D,of:0000000000000006,4,16880,927058,176,6725,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:18,of:0000000000000005,5,16880,926780,176,6723,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:01,of:0000000000000001,4,17040,923942,178,6693,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:1A,of:0000000000000005,7,16978,926948,177,6725,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:20,of:0000000000000006,7,17040,927148,178,6726,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:17,of:0000000000000005,4,16880,926780,176,6723,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:1B,of:0000000000000005,8,16880,926780,176,6723,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:16,of:0000000000000005,3,17040,926850,178,6724,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:02,of:0000000000000002,3,16942,927368,177,6729,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:15,of:0000000000000004,8,16880,927078,176,6725,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:0B,of:0000000000000003,5,17040,927176,178,6726,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:13,of:0000000000000004,6,16880,927058,176,6725,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:1F,of:0000000000000006,6,16880,927058,176,6725,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:14,of:0000000000000004,7,16880,927058,176,6725,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:28,of:0000000000000007,9,16880,926800,176,6723,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:19,of:0000000000000005,6,16880,926800,176,6723,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:0A,of:0000000000000003,4,17130,927058,179,6725,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:1E,of:0000000000000006,5,17130,927058,179,6725,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:0F,of:0000000000000003,9,17138,927274,179,6727,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:10,of:0000000000000004,3,16880,927058,176,6725,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:11,of:0000000000000004,4,17130,927078,179,6725,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:27,of:0000000000000007,8,16880,926850,176,6724,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:0E,of:0000000000000003,8,17040,927156,178,6726,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:26,of:0000000000000007,7,16880,927058,176,6725,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:12,of:0000000000000004,5,16880,927058,176,6725,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:0D,of:0000000000000003,7,16880,927226,176,6727,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:0C,of:0000000000000003,6,16880,927246,176,6727,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:24,of:0000000000000007,5,16880,927058,176,6725,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:25,of:0000000000000007,6,16880,927058,176,6725,0.0,0.001,0.0,0.67
2026-02-27T20:42:57.932648,,00:00:00:00:00:08,of:0000000000000002,9,16782,926996,175,6725,0.0,0.001,0.0,0.67
2026-02-27T20:43:28.057466,,00:00:00:00:00:22,of:0000000000000007,3,16880,929560,176,6743,0.0,0.001,0.0,0.6
2026-02-27T20:43:28.057466,,00:00:00:00:00:21,of:0000000000000006,8,16880,929838,176,6745,0.0,0.001,0.0,0.66
2026-02-27T20:43:28.057466,,00:00:00:00:00:07,of:0000000000000002,8,16782,929548,175,6744,0.0,0.001,0.0,0.6
2026-02-27T20:43:28.057466,,00:00:00:00:00:23,of:0000000000000007,4,16880,929580,176,6743,0.0,0.001,0.0,0.6
2026-02-27T20:43:28.057466,,00:00:00:00:00:09,of:0000000000000003,3,16782,929968,175,6746,0.0,0.001,0.0,0.66
2026-02-27T20:43:28.057466,,00:00:00:00:00:06,of:0000000000000002,7,16942,929478,177,6743,0.0,0.001,0.0,0.6
2026-02-27T20:43:28.057466,,00:00:00:00:00:05,of:0000000000000002,6,17522,930038,183,6749,0.0,0.001,0.0,0.6
2026-02-27T20:43:28.057466,,00:00:00:00:00:1C,of:0000000000000006,3,16880,929858,176,6745,0.0,0.001,0.0,0.66
2026-02-27T20:43:28.057466,,00:00:00:00:00:03,of:0000000000000002,4,16782,929498,175,6743,0.0,0.001,0.0,0.6
2026-02-27T20:43:28.057466,,00:00:00:00:00:04,of:0000000000000002,5,17272,930078,180,6749,0.0,0.001,0.0,0.6
2026-02-27T20:43:28.057466,,00:00:00:00:00:1D,of:0000000000000006,4,16880,929838,176,6745,0.0,0.001,0.0,0.66
2026-02-27T20:43:28.057466,,00:00:00:00:00:18,of:0000000000000005,5,16880,929282,176,6741,0.0,0.001,0.0,0.6
2026-02-27T20:43:28.057466,,00:00:00:00:00:01,of:0000000000000001,4,17040,926444,178,6711,0.0,0.001,0.0,0.6
2026-02-27T20:43:28.057466,,00:00:00:00:00:1A,of:0000000000000005,7,16978,929450,177,6743,0.0,0.001,0.0,0.6
2026-02-27T20:43:28.057466,,00:00:00:00:00:20,of:0000000000000006,7,17040,929928,178,6746,0.0,0.001,0.0,0.66
2026-02-27T20:43:28.057466,,00:00:00:00:00:17,of:0000000000000005,4,16880,929282,176,6741,0.0,0.001,0.0,0.6
2026-02-27T20:43:28.057466,,00:00:00:00:00:1B,of:0000000000000005,8,16880,929282,176,6741,0.0,0.001,0.0,0.6
